0,0.6982060185,0.1328125,0.0625,0.0703125,0.08203125,0.328125
0.6510415301,0.6973470052,0.1328125,0.05859375,0.0703125,0.0859375,0.3359375
1.302083228,0.6652832031,0.13671875,0.0625,0.0703125,0.08203125,0.328125
1.953124925,0.6433189655,0.14453125,0.0625,0.08203125,0.08203125,0.32421875
2.604166623,0.6770833333,0.13671875,0.0703125,0.0703125,0.08203125,0.322265625
3.255208321,0.7007378472,0.13671875,0.06640625,0.06640625,0.08203125,0.328125
3.906249851,0.7276141827,0.1484375,0.05859375,0.08984375,0.08203125,0.34765625
4.557291549,0.7114955357,0.15234375,0.05859375,0.091796875,0.08203125,0.3515625
5.208333246,0.6845170455,0.15234375,0.0546875,0.09375,0.08203125,0.3515625
5.859374944,0.7071049528,0.1484375,0.05859375,0.08984375,0.08203125,0.34765625
6.510416642,0.66015625,0.1484375,0.05859375,0.08984375,0.08203125,0.3359375
7.161458172,0.6630345395,0.140625,0.06640625,0.07421875,0.08203125,0.32421875
7.81249987,0.6685267857,0.13671875,0.06640625,0.0703125,0.08203125,0.32421875
8.463541567,0.6834463443,0.14453125,0.06640625,0.08203125,0.08203125,0.33203125
9.114583265,0.6103153935,0.13671875,0.05078125,0.0859375,0.08203125,0.3359375
9.765624963,0.6902488426,0.140625,0.05859375,0.08203125,0.0859375,0.3359375
10.41666666,0.7033797554,0.1484375,0.05078125,0.09375,0.08203125,0.34765625
11.06770819,0.7171875,0.1484375,0.05859375,0.09375,0.08203125,0.34765625
11.71874989,0.75015625,0.15234375,0.0546875,0.09375,0.0859375,0.359375
12.36979159,0.7355238971,0.15234375,0.05859375,0.08984375,0.0859375,0.35546875
13.02083328,0.742723652,0.1484375,0.0546875,0.09375,0.0859375,0.36328125
13.67187498,0.7523271277,0.15234375,0.05859375,0.09375,0.0859375,0.3671875
14.32291651,0.7708864796,0.1484375,0.0546875,0.09375,0.0859375,0.3671875
14.97395821,0.7350260417,0.15234375,0.0546875,0.09375,0.0859375,0.3671875
15.62499991,0.7293198529,0.15234375,0.0546875,0.09765625,0.0859375,0.365234375
16.2760416,0.7472478693,0.15234375,0.05078125,0.09765625,0.0859375,0.37109375
16.9270833,0.754375,0.15234375,0.0546875,0.09375,0.0859375,0.36328125
17.578125,0.7232572115,0.15234375,0.05859375,0.09765625,0.0859375,0.35546875
18.22916653,0.760625,0.15234375,0.05859375,0.095703125,0.0859375,0.36328125
18.88020823,0.7595663265,0.15625,0.05859375,0.09765625,0.0859375,0.3671875
19.53124993,0.753359375,0.15234375,0.0546875,0.09765625,0.0859375,0.3671875
20.18229162,0.774983724,0.15234375,0.05859375,0.09765625,0.0859375,0.3671875
20.83333332,0.7268350291,0.15234375,0.0546875,0.09765625,0.0859375,0.359375
21.48437485,0.7992021277,0.14453125,0.05078125,0.09375,0.0859375,0.3671875
22.13541655,0.7446808511,0.15234375,0.0546875,0.09765625,0.0859375,0.36328125
22.78645825,0.7721354167,0.15234375,0.0546875,0.09765625,0.0859375,0.359375
23.43749994,0.6959635417,0.15234375,0.0546875,0.09765625,0.0859375,0.3515625
24.08854164,0.7682845745,0.1484375,0.05078125,0.09375,0.0859375,0.359375
24.73958317,0.7753092448,0.15625,0.0546875,0.09765625,0.0859375,0.36328125
25.39062487,0.6678155637,0.14453125,0.05078125,0.09375,0.0859375,0.3515625
26.04166657,0.699453125,0.15625,0.05078125,0.10546875,0.0859375,0.3515625
26.69270827,0.7225060096,0.15625,0.0546875,0.1015625,0.0859375,0.3515625
27.34374996,0.6937210648,0.15625,0.0546875,0.1015625,0.0859375,0.34765625
27.99479166,0.6597055288,0.14453125,0.05078125,0.09375,0.08984375,0.33984375
28.64583319,0.7241115196,0.1484375,0.0546875,0.09375,0.0859375,0.34375
29.29687489,0.7871907552,0.1484375,0.05859375,0.08984375,0.0859375,0.3515625
29.94791659,0.7702487245,0.1484375,0.05859375,0.08984375,0.0859375,0.35546875
30.59895828,0.73625,0.15234375,0.0625,0.08984375,0.0859375,0.34765625
31.24999998,0.7160966981,0.140625,0.05078125,0.08984375,0.08984375,0.3515625
31.90104151,0.7544157609,0.1484375,0.0546875,0.09375,0.08984375,0.34765625
32.55208321,0.8230902778,0.15234375,0.0546875,0.09375,0.08984375,0.359375
33.20312491,0.7799479167,0.15234375,0.05859375,0.09765625,0.08984375,0.35546875
33.8541666,0.7210036058,0.15234375,0.05859375,0.09375,0.08984375,0.3515625
34.5052083,0.7570153061,0.15625,0.0546875,0.09765625,0.08984375,0.35546875
35.15625,0.7712053571,0.15625,0.05859375,0.099609375,0.08984375,0.359375
35.80729153,0.7355385638,0.16015625,0.05859375,0.1015625,0.08984375,0.35546875
36.45833323,0.7837611607,0.146484375,0.0546875,0.09375,0.08984375,0.35546875
37.10937493,0.7732780612,0.15625,0.0546875,0.1015625,0.08984375,0.359375
37.76041662,0.7811686198,0.15625,0.05859375,0.09765625,0.08984375,0.35546875
38.41145832,0.6312681686,0.140625,0.060546875,0.08984375,0.0859375,0.33203125
39.06249985,0.6875765931,0.1484375,0.046875,0.1015625,0.0859375,0.34765625
39.71354155,0.6745283019,0.15234375,0.046875,0.1015625,0.08984375,0.33984375
