0,0.9262695312,0.16015625,0.0859375,0.06640625,0.08203125,0.3515625
0.6510416667,0.8213315217,0.1796875,0.078125,0.10546875,0.09375,0.36328125
1.302083333,0.7779017857,0.16796875,0.08203125,0.0859375,0.08203125,0.33984375
1.953125,0.8078294837,0.17578125,0.08203125,0.08984375,0.08984375,0.3515625
2.604166667,0.9227324695,0.1796875,0.07421875,0.10546875,0.08203125,0.36328125
3.255208333,0.8079993207,0.16796875,0.08203125,0.0859375,0.0859375,0.34765625
3.90625,0.8904389881,0.16796875,0.08984375,0.072265625,0.078125,0.34375
4.557291667,0.9127286585,0.173828125,0.08203125,0.08984375,0.08984375,0.361328125
5.208333333,0.837890625,0.171875,0.08203125,0.08984375,0.08984375,0.3515625
5.859375,0.9404296875,0.17578125,0.08203125,0.09375,0.09765625,0.35546875
6.510416667,0.882903343,0.171875,0.08203125,0.08984375,0.08984375,0.357421875
7.161458333,0.8266493056,0.169921875,0.083984375,0.0859375,0.0859375,0.3515625
7.8125,0.9654605263,0.1640625,0.08203125,0.0859375,0.08984375,0.35546875
8.463541667,0.8360243056,0.16796875,0.08203125,0.0859375,0.09375,0.3515625
9.114583333,0.8931361607,0.177734375,0.08203125,0.09765625,0.08984375,0.36328125
9.765625,0.9094551282,0.1875,0.078125,0.107421875,0.080078125,0.37890625
10.41666667,0.9351773649,0.1796875,0.08203125,0.09765625,0.10546875,0.380859375
11.06770833,0.89453125,0.1796875,0.078125,0.09765625,0.11328125,0.3828125
11.71875,0.7967087766,0.171875,0.08203125,0.08984375,0.083984375,0.365234375
12.36979167,0.9075838415,0.1796875,0.078125,0.10546875,0.08203125,0.37109375
13.02083333,0.9451121795,0.18359375,0.08203125,0.1015625,0.07421875,0.37890625
13.671875,0.8691860465,0.17578125,0.08203125,0.08984375,0.07421875,0.37109375
14.32291667,0.8912760417,0.171875,0.078125,0.095703125,0.07421875,0.37109375
14.97395833,0.8552024148,0.18359375,0.08203125,0.1015625,0.07421875,0.37109375
15.625,0.8521839489,0.1796875,0.08203125,0.09375,0.08203125,0.37109375
16.27604167,0.8469460227,0.1796875,0.078125,0.1015625,0.078125,0.3671875
16.92708333,0.8010305851,0.169921875,0.078125,0.09375,0.076171875,0.36328125
17.578125,0.9464432566,0.171875,0.078125,0.1015625,0.078125,0.375
18.22916667,0.8635475852,0.171875,0.078125,0.09375,0.078125,0.3671875
18.88020833,0.7629145408,0.1640625,0.07421875,0.08984375,0.07421875,0.359375
19.53125,0.7763671875,0.171875,0.08203125,0.08984375,0.078125,0.34765625
20.18229167,0.7798063859,0.17578125,0.078125,0.09375,0.08203125,0.35546875
20.83333333,0.7914727394,0.18359375,0.078125,0.103515625,0.07421875,0.359375
21.484375,0.7784830729,0.17578125,0.078125,0.09375,0.09375,0.35546875
22.13541667,0.771077474,0.16796875,0.0703125,0.09765625,0.078125,0.35546875
22.78645833,0.8680050872,0.16015625,0.0703125,0.08984375,0.0859375,0.365234375
23.4375,0.8989955357,0.171875,0.07421875,0.09765625,0.1171875,0.375
24.08854167,0.9544270833,0.171875,0.07421875,0.103515625,0.099609375,0.388671875
24.73958333,0.8767260174,0.171875,0.078125,0.095703125,0.111328125,0.38671875
25.390625,0.906726372,0.17578125,0.07421875,0.09765625,0.11328125,0.38671875
26.04166667,0.7897135417,0.1640625,0.078125,0.0859375,0.08984375,0.36328125
26.69270833,0.7752278646,0.171875,0.078125,0.08984375,0.09765625,0.3671875
27.34375,0.850053267,0.158203125,0.08203125,0.076171875,0.08984375,0.3515625
27.99479167,0.8667652027,0.154296875,0.0859375,0.0703125,0.087890625,0.3515625
28.64583333,0.8486328125,0.16015625,0.08203125,0.078125,0.08203125,0.34765625
29.296875,0.8607954545,0.1640625,0.08203125,0.0859375,0.08984375,0.35546875
29.94791667,0.8610101744,0.171875,0.08203125,0.08984375,0.078125,0.359375
30.59895833,0.803856383,0.1640625,0.078125,0.083984375,0.080078125,0.3671875
31.25,0.7251838235,0.1640625,0.078125,0.0859375,0.08203125,0.359375
31.90104167,0.6995376276,0.171875,0.07421875,0.087890625,0.078125,0.35546875
32.55208333,0.763153699,0.16796875,0.0703125,0.09375,0.1171875,0.359375
33.203125,0.8628270349,0.17578125,0.07421875,0.09765625,0.078125,0.359375
33.85416667,0.78515625,0.17578125,0.08203125,0.08984375,0.078125,0.3515625
34.50520833,0.7290134804,0.15625,0.078125,0.05859375,0.078125,0.3515625
35.15625,1.002744932,0.1875,0.07421875,0.109375,0.078125,0.375
35.80729167,1.046766493,0.1796875,0.07421875,0.10546875,0.07421875,0.38671875
36.45833333,1.05609809,0.1796875,0.078125,0.1015625,0.07421875,0.39453125
37.109375,1.004856419,0.1796875,0.08203125,0.1015625,0.078125,0.39453125
37.76041667,1.066183036,0.18359375,0.076171875,0.10546875,0.078125,0.40234375
38.41145833,1.041775174,0.1796875,0.078125,0.10546875,0.078125,0.40234375
39.0625,1.062611607,0.1796875,0.078125,0.09765625,0.08203125,0.40625
39.71354167,1.004856419,0.18359375,0.08203125,0.1015625,0.078125,0.3984375
40.36458333,1.000633446,0.18359375,0.08203125,0.1015625,0.078125,0.3984375
41.015625,0.957431891,0.1796875,0.083984375,0.09765625,0.078125,0.40234375
41.66666667,0.8271701389,0.18359375,0.08984375,0.09765625,0.078125,0.390625
42.31770833,0.9477163462,0.19140625,0.08203125,0.109375,0.078125,0.390625
42.96875,0.9091082317,0.18359375,0.0859375,0.09765625,0.08203125,0.39453125
43.61979167,0.9000186012,0.1796875,0.078125,0.09765625,0.078125,0.39453125
44.27083333,1.057725694,0.177734375,0.078125,0.09765625,0.078125,0.40234375
44.921875,1.023648649,0.17578125,0.080078125,0.09765625,0.078125,0.40625
45.57291667,1.041775174,0.171875,0.078125,0.09765625,0.11328125,0.40625
46.22395833,0.9893588362,0.171875,0.078125,0.09375,0.08203125,0.40234375
46.875,0.8057291667,0.1640625,0.08203125,0.0859375,0.0859375,0.376953125
47.52604167,0.9065358232,0.171875,0.083984375,0.0859375,0.09765625,0.3671875
48.17708333,0.9586338141,0.171875,0.08203125,0.091796875,0.109375,0.38671875
48.828125,0.9704527244,0.17578125,0.08203125,0.095703125,0.1171875,0.3984375
49.47916667,1.009923986,0.1796875,0.08203125,0.099609375,0.11328125,0.40625
50.13020833,0.9091082317,0.17578125,0.08203125,0.09765625,0.11328125,0.39453125
50.78125,1.042410714,0.1796875,0.078125,0.09765625,0.11328125,0.40234375
51.43229167,0.9762541118,0.1796875,0.08203125,0.09765625,0.1171875,0.40625
52.08333333,1.019742399,0.177734375,0.080078125,0.09375,0.1171875,0.40625
52.734375,1.006651182,0.18359375,0.080078125,0.099609375,0.103515625,0.40234375
